"type","title","url","meta"
"article","Balanced Parenthesis","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4MQ%3D%3D","Last Updated: 2023-02-22"
"article","Implement two Stacks in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4Mg%3D%3D","Last Updated: 2023-02-22"
"article","Implement K Stacks in an Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4Mw%3D%3D","Last Updated: 2023-02-22"
"article","Stock span problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4NA%3D%3D","Last Updated: 2023-02-22"
"article","Previous Greater Element","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/NjkyMQ%3D%3D","Last Updated: 2024-05-02"
"article","Next Greater Element","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODk0Ng%3D%3D","Last Updated: 2023-05-01"
"article","Largest Rectangular Area in a Histogram","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/NzM3Mw%3D%3D","Last Updated: 2024-05-02"
"article","Largest Rectangle with all 1's","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4Ng%3D%3D","Last Updated: 2023-02-22"
"article","Stack with getMin() in O(1)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/NzM3NQ%3D%3D","Last Updated: 2022-12-19"
"article","Infix to Postfix","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4OA%3D%3D","Last Updated: 2023-02-22"
"article","Evaluation of Postfix","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI4OQ%3D%3D","Last Updated: 2023-02-22"
"article","Infix to Prefix","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/Nzk2MA%3D%3D","Last Updated: 2023-02-02"
"article","Evaluation of Prefix","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-notes-college-training/article/ODI5MA%3D%3D","Last Updated: 2023-02-22"
"video","Parenthesis Checker","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-practice-college-training/problem/parenthesis-checker2744","Accuracy: 28.56%"
"video","Next Greater Element","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-practice-college-training/problem/next-larger-element-1587115620","Accuracy: 32.95%"
"video","Stock span problem","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-practice-college-training/problem/stock-span-problem-1587115621","Accuracy: 43.56%"
"video","Histogram Max Rectangular Area","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-practice-college-training/problem/maximum-rectangular-area-in-a-histogram-1587115620","Accuracy: 32.12%"
"video","Removing consecutive duplicates","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-problems-college-training/problem/removing-consecutive-duplicates-1587115621","Accuracy: 76.51%"
"video","Next Greater Element","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-problems-college-training/problem/next-larger-element-1587115620","Accuracy: 32.95%"
"video","Infix to Postfix","https://www.geeksforgeeks.org/batch/dsa-jiit/track/stack-problems-college-training/problem/infix-to-postfix-1587115620","Accuracy: 52.94%"
"video","Queue Data Structure","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/MjA1OA%3D%3D","Duration: 3 min, 59 sec"
"video","Application of Queue Data structure","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/MjA1NA%3D%3D","Duration: 6 min, 43 sec"
"video","Implementation of Queue using Array","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/NzQ0OQ%3D%3D","Duration: 11 min, 51 sec"
"video","Implementation of Queue using Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/OTA3","Duration: 11 min, 40 sec"
"video","Queue in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/MTE3OA%3D%3D","Duration: 6 min, 50 sec"
"video","Queue in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/MTY4OA%3D%3D","Duration: 12 min, 9 sec"
"video","Implementing stack using queue","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/OTEw","Duration: 6 min, 47 sec"
"video","Reversing a Queue","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/OTEx","Duration: 7 min, 2 sec"
"video","Generate numbers with given digits","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-videos-college-training/video/OTEy","Duration: 6 min, 30 sec"
"article","Introduction to Queues","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-notes-college-training/article/MjMzMw%3D%3D","Last Updated: 2024-02-25"
"article","Implementing Queue in C++ and Java using Built-in Classes","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-notes-college-training/article/MjMzNw%3D%3D","Last Updated: 2023-12-01"
"article","Implementing Stack using Queue","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-notes-college-training/article/NjMzOA%3D%3D","Last Updated: 2023-03-29"
"article","Implementing Queue using Stack","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-notes-college-training/article/MjMzOQ%3D%3D","Last Updated: 2022-07-01"
"article","Sample Problems on Queue","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-notes-college-training/article/MjYwNQ%3D%3D","Last Updated: 2025-12-06"
"video","K Sized Subarray Maximum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Queue-practice-college-training/problem/maximum-of-all-subarrays-of-size-k3101","Accuracy: 26.04%"
"video","Swap Two Numbers","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Java-Foundation-Data-Types-2/video/NDE0Mjg%3D","Duration: 4 min, 10 sec"
"article","Deque Data Structure","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/ODA3Nw%3D%3D","Last Updated: 2023-02-12"
"article","Circular implementation of Deque","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/ODA3OA%3D%3D","Last Updated: 2023-02-12"
"article","Deque in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/NzExOA%3D%3D","Last Updated: 2022-11-28"
"article","Deque in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/NzExOQ%3D%3D","Last Updated: 2022-11-28"
"article","Design a Data Structure with Min and Max operations","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/ODA3OQ%3D%3D","Last Updated: 2023-02-12"
"article","Maximums of all subarrays of size K","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/NzEyMQ%3D%3D","Last Updated: 2022-11-28"
"article","First Circular Tour","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-notes-college-training/article/NzM0Mg%3D%3D","Last Updated: 2023-03-29"
"video","Deque Data Structure","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTQ3Mw%3D%3D","Duration: 9 min, 6 sec"
"video","Array Implementation of Deque","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTk5Ng%3D%3D","Duration: 17 min, 19 sec"
"video","Deque in C++ STL","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTE3NQ%3D%3D","Duration: 13 min, 43 sec"
"video","Deque in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTQ2Nw%3D%3D","Duration: 8 min, 4 sec"
"video","ArrayDeque in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTY4NQ%3D%3D","Duration: 20 min, 45 sec"
"video","Design a Data Structure with Min and Max operations","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTU2Ng%3D%3D","Duration: 5 min, 12 sec"
"video","Maximums of all subarrays of size k","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTQxNg%3D%3D","Duration: 20 min, 26 sec"
"video","First Circular Tour","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-videos-college-training/video/MTU3OQ%3D%3D","Duration: 27 min, 52 sec"
"video","Longest Bounded-Difference Subarray","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Deque-practice-college-training/problem/longest-bounded-difference-subarray","Accuracy: 58.27%"
"article","Linked List | Introduction","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MjMxNA%3D%3D","Last Updated: 2022-07-01"
"article","Insertion in Singly Linked Lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MjMyMQ%3D%3D","Last Updated: 2022-07-01"
"article","Recursive Traversal of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0MQ%3D%3D","Last Updated: 2023-02-21"
"article","Insert at Begin of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0Mg%3D%3D","Last Updated: 2023-02-21"
"article","Insert at the end of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0Mw%3D%3D","Last Updated: 2023-02-21"
"article","Insert at given position in Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0Ng%3D%3D","Last Updated: 2024-01-25"
"article","Delete First Node of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0NA%3D%3D","Last Updated: 2023-02-21"
"article","Delete Last Node of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/NzIzNA%3D%3D","Last Updated: 2025-04-30"
"article","Search in a Linked List (Iterative and Recursive)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0Nw%3D%3D","Last Updated: 2023-02-21"
"article","Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI0OA%3D%3D","Last Updated: 2023-02-21"
"article","Insertion in a Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MTA2MDU%3D","Last Updated: 2023-08-26"
"article","Reverse a Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI1MA%3D%3D","Last Updated: 2023-04-04"
"article","Delete Head of a Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI1MQ%3D%3D","Last Updated: 2023-02-21"
"article","Circular Linked in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/NzI2OQ%3D%3D","Last Updated: 2024-04-03"
"article","Circular Linked List (Advantages & Disadvantages)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/NzkxNA%3D%3D","Last Updated: 2023-01-31"
"article","Circular Linked List Traversal","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/NzI3Mg%3D%3D","Last Updated: 2024-04-27"
"article","Insert at Begin of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI1OQ%3D%3D","Last Updated: 2023-02-22"
"article","Insert at the end of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2MA%3D%3D","Last Updated: 2023-02-22"
"article","Delete Head of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2MQ%3D%3D","Last Updated: 2023-02-22"
"article","Sample Problems on Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MjYwMw%3D%3D","Last Updated: 2022-12-26"
"article","Circular Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2Mg%3D%3D","Last Updated: 2023-02-22"
"article","Sorted Insert in a Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2Mw%3D%3D","Last Updated: 2023-02-22"
"article","Middle of linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2NA%3D%3D","Last Updated: 2023-02-22"
"article","Nth Node from end of Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2NQ%3D%3D","Last Updated: 2023-02-22"
"article","Reverse a linked list iterative","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2Ng%3D%3D","Last Updated: 2023-02-22"
"article","Remove duplicates from a sorted Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2Nw%3D%3D","Last Updated: 2023-02-22"
"article","Reverse a linked list in groups of size k","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2OA%3D%3D","Last Updated: 2023-02-22"
"article","Detect loop","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI2OQ%3D%3D","Last Updated: 2024-01-13"
"article","Detect loop using floyd cycle detection","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3MA%3D%3D","Last Updated: 2023-02-22"
"article","Detect and remove loop in linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3Mg%3D%3D","Last Updated: 2023-02-22"
"article","Delete node with only pointer given to it","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3MQ%3D%3D","Last Updated: 2023-02-22"
"article","Segregate Even and Odd Nodes","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3Mw%3D%3D","Last Updated: 2023-02-22"
"article","Intersection of two linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3NA%3D%3D","Last Updated: 2023-02-22"
"article","Pairwise Swap Nodes of linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3NQ%3D%3D","Last Updated: 2023-02-22"
"article","Clone a linked list with Random Pointer","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3Ng%3D%3D","Last Updated: 2023-02-22"
"article","LRU Cache Design","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3Nw%3D%3D","Last Updated: 2023-02-22"
"article","Merge two sorted linked lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3OA%3D%3D","Last Updated: 2023-02-22"
"article","Palindrome Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/ODI3OQ%3D%3D","Last Updated: 2023-02-22"
"article","XOR Linked Lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MjMyNQ%3D%3D","Last Updated: 2023-02-14"
"article","Circular Linked Lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-notes-college-training/article/MjMyNg%3D%3D","Last Updated: 2022-12-26"
"video","Problems With Array Data Structures","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTEyMA%3D%3D","Duration: 17 min, 30 sec"
"video","Introduction to Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTEyMQ%3D%3D","Duration: 3 min, 23 sec"
"video","Simple Linked List Implementation in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4Ng%3D%3D","Duration: 8 min, 43 sec"
"video","Simple Linked List Implementation in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1OA%3D%3D","Duration: 6 min, 11 sec"
"video","Applications of Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjAzMA%3D%3D","Duration: 6 min, 39 sec"
"video","Traversing a Linked List in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4Mg%3D%3D","Duration: 6 min, 49 sec"
"video","Traversing a Linked List in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4Mw%3D%3D","Duration: 5 min, 8 sec"
"video","Recursive Traversal of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQzOQ%3D%3D","Duration: 4 min, 19 sec"
"video","Insert at Begin of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4MA%3D%3D","Duration: 6 min, 2 sec"
"video","Insert at the end of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4MQ%3D%3D","Duration: 5 min, 14 sec"
"video","Insert at given position in Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQzNQ%3D%3D","Duration: 7 min, 36 sec"
"video","Delete First Node of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU2MA%3D%3D","Duration: 3 min, 22 sec"
"video","Delete Last Node of Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU2MQ%3D%3D","Duration: 5 min, 52 sec"
"video","Search in a Linked List (Iterative and Recursive)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1OQ%3D%3D","Duration: 11 min, 9 sec"
"video","Doubly Linked List in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA3Ng%3D%3D","Duration: 2 min, 49 sec"
"video","Doubly Linked List in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA3Nw%3D%3D","Duration: 2 min, 57 sec"
"video","Singly Vs Doubly Linked List (Advantages & Disadvantages)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU0MzA%3D","Duration: 6 min, 7 sec"
"video","Insert at Begin of Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQzMA%3D%3D","Duration: 4 min,"
"video","Insert at End Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQzNA%3D%3D","Duration: 5 min, 54 sec"
"video","Reverse a Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ3NQ%3D%3D","Duration: 8 min,"
"video","Delete Head of A Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA0NA%3D%3D","Duration: 3 min, 7 sec"
"video","Delete Last of a Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1NA%3D%3D","Duration: 6 min, 13 sec"
"video","Circular Linked List in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA3OA%3D%3D","Duration: 2 min, 44 sec"
"video","Circular Linked List in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA3OQ%3D%3D","Duration: 2 min, 43 sec"
"video","Circular Linked List (Advantages & Disadvantages)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjA1NQ%3D%3D","Duration: 4 min, 25 sec"
"video","Circular Linked List Traversal in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4NA%3D%3D","Duration: 5 min, 59 sec"
"video","Circular Linked List Traversal in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ4NQ%3D%3D","Duration: 7 min, 45 sec"
"video","Insert at Begin of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTUxNw%3D%3D","Duration: 10 min, 17 sec"
"video","Insert at the end of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTUxOA%3D%3D","Duration: 8 min, 32 sec"
"video","Delete Head of Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1NQ%3D%3D","Duration: 5 min, 42 sec"
"video","Delete Kth of a Circular Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1Ng%3D%3D","Duration: 7 min, 14 sec"
"video","Circular Doubly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTU1Nw%3D%3D","Duration: 7 min, 28 sec"
"video","Sorted Insert in a Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ3Ng%3D%3D","Duration: 10 min, 35 sec"
"video","Middle of linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjI1","Duration: 6 min, 55 sec"
"video","Nth Node from end of Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/Nzk2Nw%3D%3D","Duration: 9 min, 1 second"
"video","Reverse a linked list iterative","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjI3","Duration: 10 min, 2 sec"
"video","Recursive Reverse A Linked List (Part 1)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjAzMw%3D%3D","Duration: 5 min, 58 sec"
"video","Recursive Reverse A Linked List (Part 2)","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MjAzNA%3D%3D","Duration: 6 min, 48 sec"
"video","Remove duplicates from a sorted Singly Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ0MA%3D%3D","Duration: 10 min,"
"video","Reverse a linked list in groups of size k","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ2OA%3D%3D","Duration: 13 min, 3 sec"
"video","Detect loop","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjI5","Duration: 14 min, 8 sec"
"video","Detect loop using floyd cycle detection","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjMw","Duration: 13 min, 37 sec"
"video","Detect and remove loop in linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjMx","Duration: 18 min, 13 sec"
"video","Delete node with only pointer given to it","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjMy","Duration: 4 min, 34 sec"
"video","Segregate Even and Odd Nodes in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAyNg%3D%3D","Duration: 9 min, 10 sec"
"video","Segregate Even and Odd Nodes in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAyNw%3D%3D","Duration: 9 min, 50 sec"
"video","Intersection Point of two linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NjM0","Duration: 8 min, 2 sec"
"video","Pairwise Swap Nodes of linked list in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAyOA%3D%3D","Duration: 11 min, 41 sec"
"video","Pairwise Swap Nodes of linked list in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAyOQ%3D%3D","Duration: 11 min, 51 sec"
"video","Clone a linked list with Random Pointer in C++","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAzMA%3D%3D","Duration: 13 min, 38 sec"
"video","Clone a linked list with Random Pointer in Java","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/NzAzMQ%3D%3D","Duration: 13 min, 51 sec"
"video","LRU Cache Design","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQyMQ%3D%3D","Duration: 13 min, 24 sec"
"video","Merge two sorted linked lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTQ0NA%3D%3D","Duration: 15 min, 3 sec"
"video","Palindrome Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-videos-college-training/video/MTg0MA%3D%3D","Duration: 10 min, 18 sec"
"video","Insertion at doubly linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-problems-college-training/problem/insert-a-node-in-doubly-linked-list","Accuracy: 47.13%"
"video","Swap Kth nodes from ends","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-problems-college-training/problem/swap-kth-node-from-beginning-and-kth-node-from-end-in-a-singly-linked-list","Accuracy: 35.5%"
"video","Identical Linked Lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-problems-college-training/problem/identical-linked-lists","Accuracy: 47.49%"
"video","Reverse a linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-practice-college-training/problem/reverse-a-linked-list","Accuracy: 73.11%"
"video","Find the first node of loop in linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-practice-college-training/problem/find-the-first-node-of-loop-in-linked-list--170645","Accuracy: 55.49%"
"video","Detect Loop in linked list","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-practice-college-training/problem/detect-loop-in-linked-list","Accuracy: 43.49%"
"video","Remove loop in Linked List","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-practice-college-training/problem/remove-loop-in-linked-list","Accuracy: 27.66%"
"video","Linked List Group Reverse","https://www.geeksforgeeks.org/batch/dsa-jiit/track/LinkedList-practice-college-training/problem/reverse-a-linked-list-in-groups-of-given-size","Accuracy: 57.08%"
"video","Union of Arrays with Duplicates","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-problems-college-training/problem/union-of-two-arrays3538","Accuracy: 42.22%"
"video","Swap Kth nodes from ends","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-problems-college-training/problem/swap-kth-node-from-beginning-and-kth-node-from-end-in-a-singly-linked-list","Accuracy: 35.5%"
"video","Identical Linked Lists","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-problems-college-training/problem/identical-linked-lists","Accuracy: 47.49%"
"video","Two Sum - Pair with Given Sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-practice-college-training/problem/key-pair5616","Accuracy: 30.61%"
"video","Find All Triplets with Zero Sum","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-practice-college-training/problem/find-all-triplets-with-zero-sum","Accuracy: 50.36%"
"video","Subarrays with sum K","https://www.geeksforgeeks.org/batch/dsa-jiit/track/Hashing-practice-college-training/problem/subarrays-with-sum-k","Accuracy: 49.74%"
